,title,subheading,location,transliteration,translation,arabic_verse_part,arabic_word
25315,ز ي د,Verb (form I) - to increase,(7:161:19),sanazīdu,We will increase (reward),وَادْخُلُوا الْبَابَ سُجَّدًا نَغْفِرْ لَكُمْ خَطِيئَاتِكُمْ سَنَزِيدُ الْمُحْسِنِينَ,سَنَزِيدُ
25316,ز ي د,Verb (form I) - to increase,(8:2:13),zādathum,they increase them,وَإِذَا تُلِيَتْ عَلَيْهِمْ آيَاتُهُ زَادَتْهُمْ إِيمَانًا,زَادَتْهُمْ
25317,ز ي د,Verb (form I) - to increase,(9:47:5),zādūkum,they (would) have increased you,لَوْ خَرَجُوا فِيكُمْ مَا زَادُوكُمْ إِلَّا خَبَالًا,زَادُوكُمْ
25318,ز ي د,Verb (form I) - to increase,(9:124:9),zādathu,(has) increased [it],فَمِنْهُمْ مَنْ يَقُولُ أَيُّكُمْ زَادَتْهُ هَٰذِهِ إِيمَانًا,زَادَتْهُ
25319,ز ي د,Verb (form I) - to increase,(9:124:15),fazādathum,then it has increased them,فَأَمَّا الَّذِينَ آمَنُوا فَزَادَتْهُمْ إِيمَانًا وَهُمْ يَسْتَبْشِرُونَ,فَزَادَتْهُمْ
25320,ز ي د,Verb (form I) - to increase,(9:125:6),fazādathum,(it) increases them,وَأَمَّا الَّذِينَ فِي قُلُوبِهِمْ مَرَضٌ فَزَادَتْهُمْ رِجْسًا إِلَىٰ رِجْسِهِمْ,فَزَادَتْهُمْ
25321,ز ي د,Verb (form I) - to increase,(11:52:11),wayazid'kum,and increase you,يُرْسِلِ السَّمَاءَ عَلَيْكُمْ مِدْرَارًا وَيَزِدْكُمْ قُوَّةً إِلَىٰ قُوَّتِكُمْ,وَيَزِدْكُمْ
25322,ز ي د,Verb (form I) - to increase,(11:63:20),tazīdūnanī,you would increase me,فَمَنْ يَنْصُرُنِي مِنَ اللَّهِ إِنْ عَصَيْتُهُ فَمَا تَزِيدُونَنِي غَيْرَ تَخْسِيرٍ,تَزِيدُونَنِي
25323,ز ي د,Verb (form I) - to increase,(11:101:22),zādūhum,they increased them,وَمَا زَادُوهُمْ غَيْرَ تَتْبِيبٍ,زَادُوهُمْ
25324,ز ي د,Verb (form I) - to increase,(14:7:6),la-azīdannakum,surely I will increase you,وَإِذْ تَأَذَّنَ رَبُّكُمْ لَئِنْ شَكَرْتُمْ لَأَزِيدَنَّكُمْ,لَأَزِيدَنَّكُمْ
25325,ز ي د,Verb (form I) - to increase,(16:88:7),zid'nāhum,We will increase them,زِدْنَاهُمْ عَذَابًا فَوْقَ الْعَذَابِ بِمَا كَانُوا يُفْسِدُونَ,زِدْنَاهُمْ
25326,ز ي د,Verb (form I) - to increase,(17:41:8),yazīduhum,it increases them,وَلَقَدْ صَرَّفْنَا فِي هَٰذَا الْقُرْآنِ لِيَذَّكَّرُوا وَمَا يَزِيدُهُمْ إِلَّا نُفُورًا,يَزِيدُهُمْ
25327,ز ي د,Verb (form I) - to increase,(17:60:22),yazīduhum,it increases them,وَنُخَوِّفُهُمْ فَمَا يَزِيدُهُمْ إِلَّا طُغْيَانًا كَبِيرًا,يَزِيدُهُمْ
25328,ز ي د,Verb (form I) - to increase,(17:82:10),yazīdu,it increases,وَنُنَزِّلُ مِنَ الْقُرْآنِ مَا هُوَ شِفَاءٌ وَرَحْمَةٌ لِلْمُؤْمِنِينَ وَلَا يَزِيدُ الظَّالِمِينَ إِلَّا خَسَارًا,يَزِيدُ
25329,ز ي د,Verb (form I) - to increase,(17:97:26),zid'nāhum,We (will) increase (for) them,مَأْوَاهُمْ جَهَنَّمُ كُلَّمَا خَبَتْ زِدْنَاهُمْ سَعِيرًا,زِدْنَاهُمْ
25330,ز ي د,Verb (form I) - to increase,(17:109:4),wayazīduhum,and it increases them,وَيَخِرُّونَ لِلْأَذْقَانِ يَبْكُونَ وَيَزِيدُهُمْ خُشُوعًا,وَيَزِيدُهُمْ
25331,ز ي د,Verb (form I) - to increase,(18:13:10),wazid'nāhum,and We increased them,إِنَّهُمْ فِتْيَةٌ آمَنُوا بِرَبِّهِمْ وَزِدْنَاهُمْ هُدًى,وَزِدْنَاهُمْ
25332,ز ي د,Verb (form I) - to increase,(19:76:1),wayazīdu,And Allah increases,وَيَزِيدُ اللَّهُ الَّذِينَ اهْتَدَوْا هُدًى,وَيَزِيدُ
25333,ز ي د,Verb (form I) - to increase,(20:114:16),zid'nī,Increase me,وَقُلْ رَبِّ زِدْنِي عِلْمًا,زِدْنِي
25334,ز ي د,Verb (form I) - to increase,(24:38:6),wayazīdahum,and increase them,لِيَجْزِيَهُمُ اللَّهُ أَحْسَنَ مَا عَمِلُوا وَيَزِيدَهُمْ مِنْ فَضْلِهِ,وَيَزِيدَهُمْ
25335,ز ي د,Verb (form I) - to increase,(25:60:12),wazādahum,And it increases them,قَالُوا وَمَا الرَّحْمَٰنُ أَنَسْجُدُ لِمَا تَأْمُرُنَا وَزَادَهُمْ نُفُورًا,وَزَادَهُمْ
25336,ز ي د,Verb (form I) - to increase,(33:22:15),zādahum,it increased them,وَصَدَقَ اللَّهُ وَرَسُولُهُ وَمَا زَادَهُمْ إِلَّا إِيمَانًا وَتَسْلِيمًا,زَادَهُمْ
25337,ز ي د,Verb (form I) - to increase,(35:1:14),yazīdu,He increases,يَزِيدُ فِي الْخَلْقِ مَا يَشَاءُ إِنَّ اللَّهَ عَلَىٰ كُلِّ شَيْءٍ قَدِيرٌ,يَزِيدُ
25338,ز ي د,Verb (form I) - to increase,(35:30:3),wayazīdahum,and increase for them,لِيُوَفِّيَهُمْ أُجُورَهُمْ وَيَزِيدَهُمْ مِنْ فَضْلِهِ,وَيَزِيدَهُمْ
25339,ز ي د,Verb (form I) - to increase,(35:39:12),yazīdu,increase,وَلَا يَزِيدُ الْكَافِرِينَ كُفْرُهُمْ عِنْدَ رَبِّهِمْ إِلَّا مَقْتًا,يَزِيدُ
25340,ز ي د,Verb (form I) - to increase,(35:39:20),yazīdu,increase,وَلَا يَزِيدُ الْكَافِرِينَ كُفْرُهُمْ إِلَّا خَسَارًا,يَزِيدُ
25341,ز ي د,Verb (form I) - to increase,(35:42:17),zādahum,it increased them,فَلَمَّا جَاءَهُمْ نَذِيرٌ مَا زَادَهُمْ إِلَّا نُفُورًا,زَادَهُمْ
25342,ز ي د,Verb (form I) - to increase,(37:147:6),yazīdūna,more,وَأَرْسَلْنَاهُ إِلَىٰ مِائَةِ أَلْفٍ أَوْ يَزِيدُونَ,يَزِيدُونَ
25343,ز ي د,Verb (form I) - to increase,(38:61:7),fazid'hu,increase for him,قَالُوا رَبَّنَا مَنْ قَدَّمَ لَنَا هَٰذَا فَزِدْهُ عَذَابًا ضِعْفًا فِي النَّارِ,فَزِدْهُ
25344,ز ي د,Verb (form I) - to increase,(42:20:6),nazid,We increase,مَنْ كَانَ يُرِيدُ حَرْثَ الْآخِرَةِ نَزِدْ لَهُ فِي حَرْثِهِ,نَزِدْ
25345,ز ي د,Verb (form I) - to increase,(42:23:22),nazid,We increase,وَمَنْ يَقْتَرِفْ حَسَنَةً نَزِدْ لَهُ فِيهَا حُسْنًا,نَزِدْ
25346,ز ي د,Verb (form I) - to increase,(42:26:6),wayazīduhum,and increases (for) them,وَيَسْتَجِيبُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ وَيَزِيدُهُمْ مِنْ فَضْلِهِ,وَيَزِيدُهُمْ
25347,ز ي د,Verb (form I) - to increase,(47:17:3),zādahum,He increases them,وَالَّذِينَ اهْتَدَوْا زَادَهُمْ هُدًى وَآتَاهُمْ تَقْوَاهُمْ,زَادَهُمْ
25348,ز ي د,Verb (form I) - to increase,(71:6:2),yazid'hum,increased them,فَلَمْ يَزِدْهُمْ دُعَائِي إِلَّا فِرَارًا,يَزِدْهُمْ
25349,ز ي د,Verb (form I) - to increase,(71:21:9),yazid'hu,increase him,وَاتَّبَعُوا مَنْ لَمْ يَزِدْهُ مَالُهُ وَوَلَدُهُ إِلَّا خَسَارًا,يَزِدْهُ
25350,ز ي د,Verb (form I) - to increase,(71:24:5),tazidi,increase,وَلَا تَزِدِ الظَّالِمِينَ إِلَّا ضَلَالًا,تَزِدِ
25351,ز ي د,Verb (form I) - to increase,(71:28:12),tazidi,increase,وَلَا تَزِدِ الظَّالِمِينَ إِلَّا تَبَارًا,تَزِدِ
25352,ز ي د,Verb (form I) - to increase,(72:6:10),fazādūhum,so they increased them,وَأَنَّهُ كَانَ رِجَالٌ مِنَ الْإِنْسِ يَعُوذُونَ بِرِجَالٍ مِنَ الْجِنِّ فَزَادُوهُمْ رَهَقًا,فَزَادُوهُمْ
25353,ز ي د,Verb (form I) - to increase,(73:4:2),zid,add,أَوْ زِدْ عَلَيْهِ وَرَتِّلِ الْقُرْآنَ تَرْتِيلًا,زِدْ
25354,ز ي د,Verb (form I) - to increase,(74:15:4),azīda,I (should) add more,ثُمَّ يَطْمَعُ أَنْ أَزِيدَ,أَزِيدَ
25355,ز ي د,Verb (form I) - to increase,(78:30:3),nazīdakum,We will increase you,فَذُوقُوا فَلَنْ نَزِيدَكُمْ إِلَّا عَذَابًا,نَزِيدَكُمْ
25356,ز ي د,Verb (form VIII) - to increase,(3:90:7),iz'dādū,they increased,إِنَّ الَّذِينَ كَفَرُوا بَعْدَ إِيمَانِهِمْ ثُمَّ ازْدَادُوا كُفْرًا لَنْ تُقْبَلَ تَوْبَتُهُمْ,ازْدَادُوا
25357,ز ي د,Verb (form VIII) - to increase,(3:178:13),liyazdādū,so that they may increase,إِنَّمَا نُمْلِي لَهُمْ لِيَزْدَادُوا إِثْمًا وَلَهُمْ عَذَابٌ مُهِينٌ,لِيَزْدَادُوا
25358,ز ي د,Verb (form VIII) - to increase,(4:137:11),iz'dādū,increased,إِنَّ الَّذِينَ آمَنُوا ثُمَّ كَفَرُوا ثُمَّ آمَنُوا ثُمَّ كَفَرُوا ثُمَّ ازْدَادُوا كُفْرًا لَمْ يَكُنِ اللَّهُ لِيَغْفِرَ لَهُمْ,ازْدَادُوا
25359,ز ي د,Verb (form VIII) - to increase,(12:65:20),wanazdādu,and get an increase,وَنَمِيرُ أَهْلَنَا وَنَحْفَظُ أَخَانَا وَنَزْدَادُ كَيْلَ بَعِيرٍ,وَنَزْدَادُ
25360,ز ي د,Verb (form VIII) - to increase,(13:8:11),tazdādu,they exceed,اللَّهُ يَعْلَمُ مَا تَحْمِلُ كُلُّ أُنْثَىٰ وَمَا تَغِيضُ الْأَرْحَامُ وَمَا تَزْدَادُ,تَزْدَادُ
25361,ز ي د,Verb (form VIII) - to increase,(18:25:7),wa-iz'dādū,and add,وَلَبِثُوا فِي كَهْفِهِمْ ثَلَاثَ مِائَةٍ سِنِينَ وَازْدَادُوا تِسْعًا,وَازْدَادُوا
25362,ز ي د,Verb (form VIII) - to increase,(48:4:8),liyazdādū,that they may increase,هُوَ الَّذِي أَنْزَلَ السَّكِينَةَ فِي قُلُوبِ الْمُؤْمِنِينَ لِيَزْدَادُوا إِيمَانًا,لِيَزْدَادُوا
25363,ز ي د,Verb (form VIII) - to increase,(74:31:18),wayazdāda,and may increase,لِيَسْتَيْقِنَ الَّذِينَ أُوتُوا الْكِتَابَ وَيَزْدَادَ الَّذِينَ آمَنُوا إِيمَانًا,وَيَزْدَادَ
25364,ز ي د,Noun,(9:37:3),ziyādatun,(is) an increase,إِنَّمَا النَّسِيءُ زِيَادَةٌ فِي الْكُفْرِ يُضَلُّ بِهِ الَّذِينَ كَفَرُوا,زِيَادَةٌ
25365,ز ي د,Noun,(10:26:4),waziyādatun,and more,لِلَّذِينَ أَحْسَنُوا الْحُسْنَىٰ وَزِيَادَةٌ,وَزِيَادَةٌ
25366,ز ي د,Passive participle,(50:30:9),mazīdin,more,يَوْمَ نَقُولُ لِجَهَنَّمَ هَلِ امْتَلَأْتِ وَتَقُولُ هَلْ مِنْ مَزِيدٍ,مَزِيدٍ
25367,ز ي د,Passive participle,(50:35:6),mazīdun,(is) more,لَهُمْ مَا يَشَاءُونَ فِيهَا وَلَدَيْنَا مَزِيدٌ,مَزِيدٌ
25368,ز ي غ,"Verb (form I) - to deviate, to turn away, to swerve",(9:117:17),yazīghu,deviated,مِنْ بَعْدِ مَا كَادَ يَزِيغُ قُلُوبُ فَرِيقٍ مِنْهُمْ ثُمَّ تَابَ عَلَيْهِمْ,يَزِيغُ
25369,ز ي غ,"Verb (form I) - to deviate, to turn away, to swerve",(33:10:9),zāghati,grew wild,إِذْ جَاءُوكُمْ مِنْ فَوْقِكُمْ وَمِنْ أَسْفَلَ مِنْكُمْ وَإِذْ زَاغَتِ الْأَبْصَارُ,زَاغَتِ
25370,ز ي غ,"Verb (form I) - to deviate, to turn away, to swerve",(34:12:20),yazigh,deviated,وَمَنْ يَزِغْ مِنْهُمْ عَنْ أَمْرِنَا نُذِقْهُ مِنْ عَذَابِ السَّعِيرِ,يَزِغْ
25371,ز ي غ,"Verb (form I) - to deviate, to turn away, to swerve",(38:63:4),zāghat,has turned away,أَتَّخَذْنَاهُمْ سِخْرِيًّا أَمْ زَاغَتْ عَنْهُمُ الْأَبْصَارُ,زَاغَتْ
25372,ز ي غ,"Verb (form I) - to deviate, to turn away, to swerve",(53:17:2),zāgha,swerved,مَا زَاغَ الْبَصَرُ وَمَا طَغَىٰ,زَاغَ
25373,ز ي غ,"Verb (form I) - to deviate, to turn away, to swerve",(61:5:15),zāghū,they deviated,فَلَمَّا زَاغُوا أَزَاغَ اللَّهُ قُلُوبَهُمْ,زَاغُوا
25374,ز ي غ,Verb (form IV) - to deviate,(3:8:3),tuzigh,deviate,رَبَّنَا لَا تُزِغْ قُلُوبَنَا بَعْدَ إِذْ هَدَيْتَنَا,تُزِغْ
25375,ز ي غ,Verb (form IV) - to deviate,(61:5:16),azāgha,(was caused to) deviate,فَلَمَّا زَاغُوا أَزَاغَ اللَّهُ قُلُوبَهُمْ,أَزَاغَ
25376,ز ي غ,Noun,(3:7:18),zayghun,(is) perversity,فَأَمَّا الَّذِينَ فِي قُلُوبِهِمْ زَيْغٌ فَيَتَّبِعُونَ مَا تَشَابَهَ مِنْهُ,زَيْغٌ
25377,ز ي ل,Verb (form I) - to cease,(2:217:30),yazālūna,they will cease,وَلَا يَزَالُونَ يُقَاتِلُونَكُمْ حَتَّىٰ يَرُدُّوكُمْ عَنْ دِينِكُمْ إِنِ اسْتَطَاعُوا,يَزَالُونَ
25378,ز ي ل,Verb (form I) - to cease,(5:13:18),tazālu,will you cease,وَلَا تَزَالُ تَطَّلِعُ عَلَىٰ خَائِنَةٍ مِنْهُمْ إِلَّا قَلِيلًا مِنْهُمْ,تَزَالُ
25379,ز ي ل,Verb (form I) - to cease,(9:110:2),yazālu,(will) cease,لَا يَزَالُ بُنْيَانُهُمُ الَّذِي بَنَوْا رِيبَةً فِي قُلُوبِهِمْ,يَزَالُ
25380,ز ي ل,Verb (form I) - to cease,(11:118:9),yazālūna,they will cease,وَلَوْ شَاءَ رَبُّكَ لَجَعَلَ النَّاسَ أُمَّةً وَاحِدَةً وَلَا يَزَالُونَ مُخْتَلِفِينَ,يَزَالُونَ
25381,ز ي ل,Verb (form I) - to cease,(13:31:31),yazālu,will cease,وَلَا يَزَالُ الَّذِينَ كَفَرُوا تُصِيبُهُمْ بِمَا صَنَعُوا قَارِعَةٌ,يَزَالُ
25382,ز ي ل,Verb (form I) - to cease,(21:15:2),zālat,ceased,فَمَا زَالَتْ تِلْكَ دَعْوَاهُمْ حَتَّىٰ جَعَلْنَاهُمْ حَصِيدًا خَامِدِينَ,زَالَتْ
25383,ز ي ل,Verb (form I) - to cease,(22:55:2),yazālu,will cease,وَلَا يَزَالُ الَّذِينَ كَفَرُوا فِي مِرْيَةٍ مِنْهُ حَتَّىٰ تَأْتِيَهُمُ السَّاعَةُ,يَزَالُ
25384,ز ي ل,Verb (form I) - to cease,(40:34:8),zil'tum,you ceased,وَلَقَدْ جَاءَكُمْ يُوسُفُ مِنْ قَبْلُ بِالْبَيِّنَاتِ فَمَا زِلْتُمْ فِي شَكٍّ مِمَّا جَاءَكُمْ بِهِ,زِلْتُمْ
25385,ز ي ل,Verb (form II) - to seperate,(10:28:11),fazayyalnā,Then We will separate,فَزَيَّلْنَا بَيْنَهُمْ وَقَالَ شُرَكَاؤُهُمْ مَا كُنْتُمْ إِيَّانَا تَعْبُدُونَ,فَزَيَّلْنَا
25386,ز ي ل,Verb (form V) - to be apart,(48:25:34),tazayyalū,they had been apart,لَوْ تَزَيَّلُوا لَعَذَّبْنَا الَّذِينَ كَفَرُوا مِنْهُمْ عَذَابًا أَلِيمًا,تَزَيَّلُوا
25387,ز ي ن,Verb (form II) - to make fair-seeming,(2:212:1),zuyyina,Beautified,زُيِّنَ لِلَّذِينَ كَفَرُوا الْحَيَاةُ الدُّنْيَا,زُيِّنَ
25388,ز ي ن,Verb (form II) - to make fair-seeming,(3:14:1),zuyyina,Beautified,زُيِّنَ لِلنَّاسِ حُبُّ الشَّهَوَاتِ مِنَ النِّسَاءِ وَالْبَنِينَ,زُيِّنَ
25389,ز ي ن,Verb (form II) - to make fair-seeming,(6:43:9),wazayyana,and made fair-seeming,وَلَٰكِنْ قَسَتْ قُلُوبُهُمْ وَزَيَّنَ لَهُمُ الشَّيْطَانُ مَا كَانُوا يَعْمَلُونَ,وَزَيَّنَ
25390,ز ي ن,Verb (form II) - to make fair-seeming,(6:108:14),zayyannā,We have made fair-seeming,كَذَٰلِكَ زَيَّنَّا لِكُلِّ أُمَّةٍ عَمَلَهُمْ ثُمَّ إِلَىٰ رَبِّهِمْ مَرْجِعُهُمْ,زَيَّنَّا
25391,ز ي ن,Verb (form II) - to make fair-seeming,(6:122:20),zuyyina,is made fair-seeming,كَذَٰلِكَ زُيِّنَ لِلْكَافِرِينَ مَا كَانُوا يَعْمَلُونَ,زُيِّنَ
25392,ز ي ن,Verb (form II) - to make fair-seeming,(6:137:2),zayyana,made pleasing,وَكَذَٰلِكَ زَيَّنَ لِكَثِيرٍ مِنَ الْمُشْرِكِينَ قَتْلَ أَوْلَادِهِمْ شُرَكَاؤُهُمْ,زَيَّنَ
25393,ز ي ن,Verb (form II) - to make fair-seeming,(8:48:2),zayyana,made fair-seeming,وَإِذْ زَيَّنَ لَهُمُ الشَّيْطَانُ أَعْمَالَهُمْ وَقَالَ لَا غَالِبَ لَكُمُ الْيَوْمَ مِنَ النَّاسِ,زَيَّنَ
25394,ز ي ن,Verb (form II) - to make fair-seeming,(9:37:23),zuyyina,Is made fair-seeming,فَيُحِلُّوا مَا حَرَّمَ اللَّهُ زُيِّنَ لَهُمْ سُوءُ أَعْمَالِهِمْ,زُيِّنَ
25395,ز ي ن,Verb (form II) - to make fair-seeming,(10:12:23),zuyyina,(it) is made fair seeming,كَذَٰلِكَ زُيِّنَ لِلْمُسْرِفِينَ مَا كَانُوا يَعْمَلُونَ,زُيِّنَ
